fixture_id,team_id,team_name,opponent_team_id,home_flag,player_id,player_name,minutes,rating,position,date,rolling_rating_3,rolling_minutes_3,rolling_rating_5,rolling_minutes_5,rolling_rating_std_5,days_since_last_match,fatigue_ratio,form_delta,match_count,team_fixture_avg_rating,opponent_fixture_avg_rating,opponent_rolling_avg_rating,target_next_rating,target_delta,target_outperform,prob_outperform,predicted_delta,expected_rating,fitness_score,decision
1038318,723,Almeria,798,0,6065,Lucas Robertone,32.0,6.6,M,2024-05-19 17:00:00+00:00,6.9,122.0,6.9,122.0,0.4242640687119292,2.0,0.2711111111111111,-0.3000000000000007,2,6.8375,7.0125,7.0125,7.2,0.2999999999999998,1,0.40745846543462094,0.10029617851392157,7.0002961785139215,0.7288888888888889,UNASSIGNED
1038318,798,Mallorca,723,1,46751,Abdón Prats,27.0,7.0,F,2024-05-19 17:00:00+00:00,7.0,27.0,7.0,27.0,,7.0,0.06,0.0,1,7.0125,6.8375,6.8375,6.7,-0.2999999999999998,0,0.3083153385846927,-0.10078983636583753,6.899210163634162,0.94,UNASSIGNED
1038318,723,Almeria,798,0,13062,Léo Baptistão,25.0,6.6,F,2024-05-19 17:00:00+00:00,6.65,84.0,6.65,84.0,0.0707106781186554,2.0,0.1866666666666666,-0.0500000000000007,2,6.8375,7.0125,7.0125,6.9,0.25,1,0.6571810078085528,0.3209033958925415,6.970903395892542,0.8133333333333335,UNASSIGNED
1038318,723,Almeria,798,0,126901,Bruno Langa,90.0,7.2,D,2024-05-19 17:00:00+00:00,6.9,180.0,6.9,180.0,0.4242640687119285,2.0,0.4,0.2999999999999998,2,6.8375,7.0125,7.0125,7.3,0.3999999999999994,1,0.49027408927221094,0.12193184816518329,7.021931848165184,0.6,UNASSIGNED
1038318,723,Almeria,798,0,46904,Fernando Martínez,90.0,7.9,G,2024-05-19 17:00:00+00:00,7.9,90.0,7.9,90.0,,7.0,0.2,0.0,1,6.8375,7.0125,7.0125,6.9,-1.0,0,0.17105322490280586,-0.9513476619570538,6.948652338042947,0.8,UNASSIGNED
1038318,798,Mallorca,723,1,920,Toni Lato,14.0,6.7,D,2024-05-19 17:00:00+00:00,6.7,14.0,6.7,14.0,,7.0,0.0311111111111111,0.0,1,7.0125,6.8375,6.717499999999999,7.3,0.5999999999999996,1,0.562225764527874,0.12745627460637213,6.827456274606372,0.9688888888888889,UNASSIGNED
1038318,723,Almeria,798,0,162033,Sergio Arribas,82.0,7.9,M,2024-05-19 17:00:00+00:00,7.9,82.0,7.9,82.0,,7.0,0.1822222222222222,0.0,1,6.8375,7.0125,7.0125,8.2,0.2999999999999989,1,0.1907567125692619,-0.468855273754087,7.431144726245913,0.8177777777777778,UNASSIGNED
1038318,798,Mallorca,723,1,1920,Nemanja Radonjić,21.0,6.6,M,2024-05-19 17:00:00+00:00,6.6,21.0,6.6,21.0,,7.0,0.0466666666666666,0.0,1,7.0125,6.8375,6.7475,6.9,0.3000000000000007,1,0.6535101957836923,0.13928265859737515,6.739282658597375,0.9533333333333334,UNASSIGNED
1038318,798,Mallorca,723,1,1687,Jaume Costa,76.0,7.2,D,2024-05-19 17:00:00+00:00,7.2,76.0,7.2,76.0,,7.0,0.1688888888888889,0.0,1,7.0125,6.8375,6.777500000000001,6.9,-0.2999999999999998,0,0.23524937832081994,-0.33176636143956556,6.868233638560435,0.8311111111111111,UNASSIGNED
1038318,723,Almeria,798,0,47237,Luis Javier Suárez,65.0,6.2,F,2024-05-19 17:00:00+00:00,6.25,96.0,6.25,96.0,0.0707106781186545,2.0,0.2133333333333333,-0.0499999999999998,2,6.8375,7.0125,7.0125,9.2,2.9499999999999997,1,0.7923640076808006,1.6125254956107502,7.86252549561075,0.7866666666666667,UNASSIGNED
1038318,723,Almeria,798,0,20660,Aleksandar Radovanović,8.0,6.5,D,2024-05-19 17:00:00+00:00,6.5,8.0,6.5,8.0,,7.0,0.0177777777777777,0.0,1,6.8375,7.0125,7.0125,6.6,0.0999999999999996,1,0.736836062856265,0.21552825129443431,6.715528251294434,0.9822222222222223,UNASSIGNED
1038318,723,Almeria,798,0,47576,Gonzalo Melero,58.0,6.6,M,2024-05-19 17:00:00+00:00,6.6,79.0,6.6,79.0,0.0,2.0,0.1755555555555555,0.0,2,6.8375,7.0125,7.0125,7.9,1.3000000000000007,1,0.6622069146433563,0.3970589741066788,6.997058974106679,0.8244444444444445,UNASSIGNED
1038326,727,Osasuna,533,1,46652,Unai García,11.0,6.6,D,2024-05-25 12:00:00+00:00,6.6,11.0,6.6,11.0,,7.0,0.0244444444444444,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.2,-0.3999999999999994,0,0.5631967744645631,0.12455025358508809,6.724550253585088,0.9755555555555556,UNASSIGNED
1038326,727,Osasuna,533,1,47391,Rubén Peña,90.0,7.3,M,2024-05-25 12:00:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.3,0.0,0,0.19233772888372996,-0.3914475728928589,6.908552427107141,0.8,UNASSIGNED
1038326,727,Osasuna,533,1,47574,Moi Gómez,24.0,6.3,M,2024-05-25 12:00:00+00:00,6.3,24.0,6.3,24.0,,7.0,0.0533333333333333,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.6,0.2999999999999998,1,0.8157068794034343,0.4575551578458095,6.757555157845809,0.9466666666666667,UNASSIGNED
1038326,727,Osasuna,533,1,46662,Jon Moncayola,24.0,6.9,M,2024-05-25 12:00:00+00:00,6.9,24.0,6.9,24.0,,7.0,0.0533333333333333,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.2,0.2999999999999998,1,0.379650523067837,-0.10096498397998456,6.7990350160200155,0.9466666666666667,UNASSIGNED
1038328,530,Atletico Madrid,548,0,48,Saúl Ñíguez,21.0,5.9,M,2024-05-25 14:15:00+00:00,6.25,35.0,6.25,35.0,0.4949747468305827,9.0,0.0777777777777777,-0.3499999999999996,2,7.11875,6.79375,6.79375,7.0,0.75,1,0.7666549226094229,0.5626518689213043,6.8126518689213045,0.9222222222222223,UNASSIGNED
1038328,530,Atletico Madrid,548,0,20,Axel Witsel,90.0,6.9,D,2024-05-25 14:15:00+00:00,7.1,180.0,7.1,180.0,0.2828427124746183,9.0,0.4,-0.1999999999999993,2,7.11875,6.79375,6.79375,7.2,0.1000000000000005,1,0.4092906824478767,-0.20633563703651348,6.893664362963486,0.6,UNASSIGNED
1038328,548,Real Sociedad,530,1,2202,Hamari Traoré,90.0,7.0,D,2024-05-25 14:15:00+00:00,6.65,105.0,6.65,105.0,0.494974746830583,8.0,0.2333333333333333,0.3499999999999996,2,6.79375,7.11875,7.11875,6.9,0.25,1,0.5876219325351673,0.2627508280449159,6.912750828044916,0.7666666666666667,UNASSIGNED
1038328,548,Real Sociedad,530,1,182603,Jon Ander Olasagasti,22.0,6.7,M,2024-05-25 14:15:00+00:00,6.7,22.0,6.7,22.0,,7.0,0.0488888888888888,0.0,1,6.79375,7.11875,7.11875,6.6,-0.1000000000000005,0,0.5283164152323849,0.12288490379121474,6.8228849037912145,0.9511111111111112,UNASSIGNED
1038328,548,Real Sociedad,530,1,37938,Sheraldo Becker,82.0,7.0,F,2024-05-25 14:15:00+00:00,7.0,112.0,7.0,112.0,0.0,8.0,0.2488888888888888,0.0,2,6.79375,7.11875,7.11875,6.7,-0.2999999999999998,0,0.27515616392030956,-0.08417055429953284,6.915829445700467,0.7511111111111112,UNASSIGNED
1038327,531,Athletic Club,728,0,183799,Nico Williams,90.0,7.2,M,2024-05-25 16:30:00+00:00,7.2,90.0,7.2,90.0,,7.0,0.2,0.0,1,6.8,6.90625,6.90625,6.7,-0.5,0,0.20596612257232277,-0.4247076820067144,6.775292317993285,0.8,UNASSIGNED
1038327,531,Athletic Club,728,0,47276,Íñigo Lekue,90.0,6.9,D,2024-05-25 16:30:00+00:00,6.6,180.0,6.6,180.0,0.4242640687119292,9.0,0.4,0.3000000000000007,2,6.8,6.90625,6.90625,7.3,0.7000000000000002,1,0.7700848655024704,0.2635251270154622,6.863525127015462,0.6,UNASSIGNED
1038322,724,Cadiz,723,0,47320,Juanmi,26.0,6.5,F,2024-05-25 16:30:00+00:00,6.75,55.0,6.75,55.0,0.3535533905932738,9.0,0.1222222222222222,-0.25,2,6.292857142857143,7.3,6.93,6.2,-0.5499999999999998,0,0.4306837718328054,0.18844082964652947,6.938440829646529,0.8777777777777778,UNASSIGNED
1038327,728,Rayo Vallecano,531,1,156488,Dani Cárdenas,90.0,6.2,G,2024-05-25 16:30:00+00:00,6.2,90.0,6.2,90.0,,7.0,0.2,0.0,1,6.90625,6.8,6.8,6.9,0.7000000000000002,1,0.7926277397481397,0.4709475511122737,6.670947551112274,0.8,UNASSIGNED
1038330,543,Real Betis,541,0,1264,Youssouf Sabaly,90.0,7.3,D,2024-05-25 19:00:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,7.153846153846154,7.08,7.08,6.9,-0.3999999999999994,0,0.19150636471032073,-0.4006934732527922,6.899306526747208,0.8,UNASSIGNED
1038330,541,Real Madrid,543,1,129718,Jude Bellingham,90.0,7.5,M,2024-05-25 19:00:00+00:00,7.5,90.0,7.5,90.0,,7.0,0.2,0.0,1,7.08,7.153846153846154,7.153846153846154,8.2,0.6999999999999993,1,0.19104501801560062,-0.3442940434995769,7.155705956500423,0.8,UNASSIGNED
1038330,543,Real Betis,541,0,286084,Sergi Altimira,18.0,6.3,M,2024-05-25 19:00:00+00:00,6.3,18.0,6.3,18.0,,7.0,0.04,0.0,1,7.153846153846154,7.08,7.08,6.6,0.2999999999999998,1,0.8382193565287381,0.47281665838709563,6.772816658387096,0.96,UNASSIGNED
1038330,541,Real Madrid,543,1,762,Vinícius Júnior,90.0,6.3,F,2024-05-25 19:00:00+00:00,6.3,90.0,6.3,90.0,,7.0,0.2,0.0,1,7.08,7.153846153846154,7.153846153846154,6.9,0.6000000000000005,1,0.7564923223127559,0.5325689126624451,6.832568912662445,0.8,UNASSIGNED
1038324,798,Mallorca,546,0,46738,Martin Valjent,90.0,6.7,D,2024-05-26 12:00:00+00:00,6.800000000000001,180.0,6.800000000000001,180.0,0.1414213562373099,6.0,0.4,-0.1000000000000005,2,6.9125,6.775,6.775,6.9,0.0999999999999996,1,0.6441470753823827,0.23286079218393915,7.03286079218394,0.6,UNASSIGNED
1038324,798,Mallorca,546,0,26302,Pablo Maffeo,20.0,7.9,D,2024-05-26 12:00:00+00:00,7.9,20.0,7.9,20.0,,7.0,0.0444444444444444,0.0,1,6.9125,6.775,6.775,6.7,-1.2000000000000002,0,0.320791782866328,-0.8478999516529239,7.052100048347077,0.9555555555555556,UNASSIGNED
1038331,534,Las Palmas,542,1,131535,Alex Suárez,65.0,6.7,D,2024-05-26 14:15:00+00:00,6.85,154.0,6.85,154.0,0.2121320343559638,9.0,0.3422222222222222,-0.1499999999999994,2,6.7,6.946666666666667,6.946666666666667,6.3,-0.5499999999999998,0,0.4683607000437533,0.03594209898333131,6.885942098983331,0.6577777777777778,UNASSIGNED
1038323,532,Valencia,538,0,47251,Dimitri Foulquier,90.0,6.9,D,2024-05-26 14:15:00+00:00,6.6,180.0,6.6,180.0,0.4242640687119292,9.0,0.4,0.3000000000000007,2,6.86875,6.66875,6.66875,7.0,0.4000000000000003,1,0.7499823907363741,0.2601741960223442,6.860174196022344,0.6,UNASSIGNED
1038323,532,Valencia,538,0,47463,Pepelu,90.0,7.2,M,2024-05-26 14:15:00+00:00,7.2,90.0,7.2,90.0,,7.0,0.2,0.0,1,6.86875,6.66875,6.66875,7.0,-0.2000000000000001,0,0.21331473310500157,-0.3525497476548201,6.84745025234518,0.8,UNASSIGNED
1038323,532,Valencia,538,0,361385,Yarek Gasiorowski,90.0,6.9,D,2024-05-26 14:15:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,6.86875,6.66875,6.66875,6.9,0.0,0,0.25856547074031055,-0.06106933718831259,6.838930662811688,0.8,UNASSIGNED
1038323,538,Celta Vigo,532,1,329722,Yoel Lago,90.0,6.7,D,2024-05-26 14:15:00+00:00,6.7,90.0,6.7,90.0,,7.0,0.2,0.0,1,6.66875,6.86875,6.7,6.6,-0.1000000000000005,0,0.5093483698508094,0.2078874261861836,6.907887426186184,0.8,UNASSIGNED
1038323,532,Valencia,538,0,270516,Peter González,21.0,6.2,F,2024-05-26 14:15:00+00:00,6.35,92.0,6.35,92.0,0.2121320343559638,9.0,0.2044444444444444,-0.1499999999999994,2,6.86875,6.66875,6.7075000000000005,6.6,0.25,1,0.7457479738121003,0.4555631463715977,6.805563146371598,0.7955555555555556,UNASSIGNED
1038331,534,Las Palmas,542,1,47324,Sandro Ramírez,80.0,6.3,F,2024-05-26 14:15:00+00:00,6.6,168.0,6.6,168.0,0.4242640687119285,9.0,0.3733333333333333,-0.2999999999999998,2,6.7,6.946666666666667,6.978666666666666,7.5,0.9000000000000004,1,0.7233176694089938,0.2613905808131031,6.861390580813103,0.6266666666666667,UNASSIGNED
1038331,534,Las Palmas,542,1,46860,Javier Muñoz,90.0,6.3,M,2024-05-26 14:15:00+00:00,6.6,115.0,6.6,115.0,0.4242640687119285,9.0,0.2555555555555555,-0.2999999999999998,2,6.7,6.946666666666667,6.957333333333334,6.3,-0.2999999999999998,0,0.5472373535979529,0.2224342873740744,6.822434287374074,0.7444444444444445,UNASSIGNED
1038329,529,Barcelona,536,0,386859,Hector Fort,12.0,6.3,D,2024-05-26 19:00:00+00:00,6.75,85.0,6.75,85.0,0.636396103067893,9.0,0.1888888888888888,-0.4500000000000002,2,7.11875,7.006666666666666,7.006666666666666,6.6,-0.1500000000000003,0,0.4647999203257299,0.2719356743454015,7.021935674345402,0.8111111111111112,UNASSIGNED
1038329,536,Sevilla,529,1,433,Marcão,45.0,6.7,D,2024-05-26 19:00:00+00:00,6.7,45.0,6.7,45.0,,7.0,0.1,0.0,1,7.006666666666666,7.11875,7.11875,6.5,-0.2000000000000001,0,0.44146011154818393,0.12288490379121474,6.8228849037912145,0.9,UNASSIGNED
1208789,548,Real Sociedad,542,0,182636,Javi López,90.0,7.0,D,2025-04-23 19:30:00+00:00,7.066666666666666,257.0,7.066666666666666,257.0,0.2081665999466127,332.0,0.5711111111111111,-0.0666666666666664,3,6.69375,6.966666666666667,6.966666666666667,5.9,-1.166666666666666,0,0.378326471054446,-0.3815533610740771,6.685113305592589,0.4288888888888889,UNASSIGNED
1208789,548,Real Sociedad,542,0,182546,Jon Pacheco,90.0,6.9,D,2025-04-23 19:30:00+00:00,6.8,270.0,6.8,270.0,0.4582575694955842,333.0,0.6,0.1000000000000005,3,6.69375,6.966666666666667,6.966666666666667,6.6,-0.2000000000000001,0,0.6536672660178376,0.25735500082335594,7.057355000823356,0.4,UNASSIGNED
1208789,542,Alaves,548,1,324750,Carlos Martín,45.0,6.7,M,2025-04-23 19:30:00+00:00,6.7,45.0,6.7,45.0,,7.0,0.1,0.0,1,6.966666666666667,6.69375,6.69375,6.9,0.2000000000000001,1,0.49452631431335553,0.1353954313759661,6.835395431375966,0.9,UNASSIGNED
1208789,548,Real Sociedad,542,0,47298,Aritz Elustondo,25.0,6.6,D,2025-04-23 19:30:00+00:00,6.75,115.0,6.75,115.0,0.2121320343559647,333.0,0.2555555555555555,-0.1500000000000003,2,6.69375,6.966666666666667,6.950666666666668,6.3,-0.4500000000000002,0,0.4484613490424409,0.09672401456204069,6.8467240145620405,0.7444444444444445,UNASSIGNED
1208789,548,Real Sociedad,542,0,47440,Brais Méndez,66.0,6.6,M,2025-04-23 19:30:00+00:00,7.0,186.0,7.0,186.0,0.3464101615137758,333.0,0.4133333333333333,-0.4000000000000003,3,6.69375,6.966666666666667,6.958666666666668,7.0,0.0,0,0.3949755306835137,-0.40415702003123016,6.5958429799687694,0.5866666666666667,UNASSIGNED
1208789,548,Real Sociedad,542,0,47269,Álex Remiro,90.0,6.3,G,2025-04-23 19:30:00+00:00,6.733333333333333,270.0,6.733333333333333,270.0,0.513160143944688,333.0,0.6,-0.4333333333333335,3,6.69375,6.966666666666667,6.962666666666666,6.9,0.1666666666666669,1,0.6765500956462163,0.3033953612573556,7.036728694590689,0.4,UNASSIGNED
1208789,548,Real Sociedad,542,0,405073,Jon Martin,90.0,7.2,D,2025-04-23 19:30:00+00:00,7.2,90.0,7.2,90.0,,7.0,0.2,0.0,1,6.69375,6.966666666666667,6.966666666666667,6.9,-0.2999999999999998,0,0.2037800578407695,-0.43260324051350885,6.767396759486491,0.8,UNASSIGNED
1208789,542,Alaves,548,1,47181,Toni Martínez,12.0,6.7,F,2025-04-23 19:30:00+00:00,6.7,12.0,6.7,12.0,,7.0,0.0266666666666666,0.0,1,6.966666666666667,6.69375,6.69375,5.9,-0.7999999999999998,0,0.5269230650997677,0.12347668917923645,6.823476689179237,0.9733333333333334,UNASSIGNED
1208790,547,Girona,537,0,47511,Juanpe,11.0,6.2,D,2025-04-24 17:00:00+00:00,6.2,11.0,6.2,11.0,,7.0,0.0244444444444444,0.0,1,6.7125,6.51875,6.51875,5.9,-0.2999999999999998,0,0.6872613791312716,0.3012769185783459,6.501276918578346,0.9755555555555556,UNASSIGNED
1208788,727,Osasuna,536,1,47419,José Manuel Arnáiz,10.0,6.7,F,2025-04-24 17:00:00+00:00,6.5,20.0,6.5,20.0,0.2828427124746193,334.0,0.0444444444444444,0.2000000000000001,2,6.933333333333334,6.728571428571429,6.728571428571429,6.9,0.4000000000000003,1,0.7725252231176496,0.13527595820098737,6.635275958200987,0.9555555555555556,UNASSIGNED
1208790,537,Leganes,547,1,47416,Óscar Rodríguez,45.0,6.6,M,2025-04-24 17:00:00+00:00,6.8,182.0,6.8,182.0,0.3464101615137756,333.0,0.4044444444444444,-0.2000000000000001,3,6.51875,6.7125,6.7125,6.3,-0.5,0,0.631214053065398,0.12520669046448898,6.9252066904644884,0.5955555555555556,UNASSIGNED
1208790,537,Leganes,547,1,47361,Darko Brašanac,65.0,7.0,M,2025-04-24 17:00:00+00:00,7.0,65.0,7.0,65.0,,7.0,0.1444444444444444,0.0,1,6.51875,6.7125,7.022142857142858,6.3,-0.7000000000000002,0,0.21901149690155952,-0.14757704669680072,6.852422953303199,0.8555555555555556,UNASSIGNED
1208788,536,Sevilla,727,0,19172,Ørjan Nyland,90.0,6.3,G,2025-04-24 17:00:00+00:00,7.3,270.0,7.3,270.0,0.8717797887081353,332.0,0.6,-1.0,3,6.728571428571429,6.933333333333334,6.909166666666667,6.9,-0.3999999999999994,0,0.30529390783696003,-0.15694206181754067,7.1430579381824595,0.4,UNASSIGNED
1208788,727,Osasuna,536,1,182592,Jorge Herrando,90.0,7.5,D,2025-04-24 17:00:00+00:00,7.2,180.0,7.2,180.0,0.4242640687119283,334.0,0.4,0.2999999999999998,2,6.933333333333334,6.728571428571429,6.784190476190476,6.2,-1.0,0,0.3504827287488684,-0.2261614650183286,6.973838534981671,0.6,UNASSIGNED
1208788,536,Sevilla,727,0,174918,Loïc Badé,90.0,6.6,D,2025-04-24 17:00:00+00:00,6.933333333333334,259.0,6.933333333333334,259.0,0.3511884584284243,332.0,0.5755555555555556,-0.3333333333333339,3,6.728571428571429,6.933333333333334,6.933333333333334,3.0,-3.9333333333333336,0,0.4502521439576203,-1.6777039384553467,5.255629394877987,0.4244444444444444,UNASSIGNED
1208790,547,Girona,537,0,83,Arnaut Danjuma,8.0,6.3,F,2025-04-24 17:00:00+00:00,6.3,8.0,6.3,8.0,,7.0,0.0177777777777777,0.0,1,6.7125,6.51875,6.51875,6.3,0.0,0,0.6714973611418936,0.33700960300213384,6.6370096030021335,0.9822222222222223,UNASSIGNED
1208785,720,Valladolid,543,0,8587,Selim Amallah,71.0,6.5,M,2025-04-24 19:30:00+00:00,6.4,82.0,6.4,82.0,0.1414213562373093,342.0,0.1822222222222222,0.0999999999999996,2,6.5375,7.20625,7.20625,7.0,0.5999999999999996,1,0.7461986568557967,0.5150984203852156,6.915098420385216,0.8177777777777778,UNASSIGNED
1208785,543,Real Betis,720,1,18812,Adrián,90.0,6.9,G,2025-04-24 19:30:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,7.20625,6.5375,6.5375,6.9,0.0,0,0.24713832483035167,-0.0789797942850943,6.821020205714906,0.8,UNASSIGNED
1208785,720,Valladolid,543,0,46979,Iván Sánchez,19.0,6.3,M,2025-04-24 19:30:00+00:00,6.3,19.0,6.3,19.0,,7.0,0.0422222222222222,0.0,1,6.5375,7.20625,7.20625,7.7,1.4000000000000004,1,0.8367645964476758,0.5413970743950918,6.841397074395092,0.9577777777777778,UNASSIGNED
1208785,543,Real Betis,720,1,9971,Antony,90.0,7.3,M,2025-04-24 19:30:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,7.20625,6.5375,6.5375,6.9,-0.3999999999999994,0,0.1640419347818602,-0.2622835766742607,7.037716423325739,0.8,UNASSIGNED
1208785,720,Valladolid,543,0,1926,Joseph Aidoo,82.0,6.3,D,2025-04-24 19:30:00+00:00,6.3,82.0,6.3,82.0,,7.0,0.1822222222222222,0.0,1,6.5375,7.20625,7.20625,6.2,-0.0999999999999996,0,0.7713325785895966,0.52350520878508,6.82350520878508,0.8177777777777778,UNASSIGNED
1208785,543,Real Betis,720,1,47119,Aitor Ruibal,29.0,7.3,D,2025-04-24 19:30:00+00:00,6.75,74.0,6.75,74.0,0.7778174593052021,343.0,0.1644444444444444,0.5499999999999998,2,7.20625,6.5375,6.5375,6.0,-0.75,0,0.3974579498123167,0.1283727538308845,6.8783727538308845,0.8355555555555556,UNASSIGNED
1208785,543,Real Betis,720,1,1697,Pablo Fornals,45.0,6.2,M,2025-04-24 19:30:00+00:00,6.4,120.0,6.4,120.0,0.2828427124746189,343.0,0.2666666666666666,-0.2000000000000001,2,7.20625,6.5375,6.5375,7.3,0.8999999999999995,1,0.6011646158419556,0.5348311747835771,6.934831174783578,0.7333333333333334,UNASSIGNED
1208785,720,Valladolid,543,0,343205,Mario Martin,30.0,6.5,M,2025-04-24 19:30:00+00:00,6.5,30.0,6.5,30.0,,7.0,0.0666666666666666,0.0,1,6.5375,7.20625,7.20625,6.7,0.2000000000000001,1,0.6957480736358986,0.21885139404286924,6.718851394042869,0.9333333333333333,UNASSIGNED
1208785,720,Valladolid,543,0,8518,Mamadou Sylla,19.0,6.7,F,2025-04-24 19:30:00+00:00,6.7,19.0,6.7,19.0,,7.0,0.0422222222222222,0.0,1,6.5375,7.20625,7.20625,6.7,0.0,0,0.5334330503096358,0.12594627232187353,6.825946272321874,0.9577777777777778,UNASSIGNED
1208785,543,Real Betis,720,1,20600,Romain Perraud,29.0,8.2,D,2025-04-24 19:30:00+00:00,8.2,29.0,8.2,29.0,,7.0,0.0644444444444444,0.0,1,7.20625,6.5375,6.5375,6.3,-1.8999999999999997,0,0.17182077163146794,-1.2022497801984258,6.997750219801573,0.9355555555555556,UNASSIGNED
1208785,720,Valladolid,543,0,47078,Luis Pérez,90.0,6.5,D,2025-04-24 19:30:00+00:00,6.5,90.0,6.5,90.0,,7.0,0.2,0.0,1,6.5375,7.20625,7.20625,7.3,0.7999999999999998,1,0.6911813983136754,0.28603686221061353,6.786036862210613,0.8,UNASSIGNED
1208783,530,Atletico Madrid,728,1,2280,César Azpilicueta,9.0,6.9,D,2025-04-24 19:30:00+00:00,7.033333333333334,138.0,7.033333333333334,138.0,0.23094010767585,334.0,0.3066666666666666,-0.1333333333333337,3,7.1875,6.70625,6.70625,7.5,0.4666666666666659,1,0.3614921986142993,0.031058174574082654,7.064391507907417,0.6933333333333334,UNASSIGNED
1208785,543,Real Betis,720,1,1578,Giovani Lo Celso,45.0,7.3,M,2025-04-24 19:30:00+00:00,7.3,45.0,7.3,45.0,,7.0,0.1,0.0,1,7.20625,6.5375,6.5375,7.9,0.6000000000000005,1,0.1996623990728048,-0.2766353852247154,7.023364614775284,0.9,UNASSIGNED
1208785,543,Real Betis,720,1,195100,Natan,90.0,6.9,D,2025-04-24 19:30:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,7.20625,6.5375,6.5375,5.6,-1.3000000000000007,0,0.24713832483035167,-0.0789797942850943,6.821020205714906,0.8,UNASSIGNED
1208785,543,Real Betis,720,1,1580,William Carvalho,10.0,6.6,M,2025-04-24 19:30:00+00:00,6.8,25.0,6.8,25.0,0.2828427124746193,343.0,0.0555555555555555,-0.2000000000000001,2,7.20625,6.5375,6.5375,6.6,-0.2000000000000001,0,0.4005464897397145,0.04533882804791932,6.845338828047919,0.9444444444444445,UNASSIGNED
1208783,728,Rayo Vallecano,530,0,47495,Sergi Guardiola,14.0,6.7,F,2025-04-24 19:30:00+00:00,6.85,43.0,6.85,43.0,0.2121320343559638,344.0,0.0955555555555555,-0.1499999999999994,2,6.70625,7.1875,7.14625,6.7,-0.1499999999999994,0,0.38884817274506506,-0.04908369554595046,6.8009163044540495,0.9044444444444445,UNASSIGNED
1208785,720,Valladolid,543,0,48372,Eray Cömert,90.0,6.2,D,2025-04-24 19:30:00+00:00,6.2,90.0,6.2,90.0,,7.0,0.2,0.0,1,6.5375,7.20625,7.174807692307692,6.6,0.3999999999999994,1,0.7874953257612741,0.5467231678483855,6.746723167848385,0.8,UNASSIGNED
1208785,543,Real Betis,720,1,47582,Cucho Hernández,90.0,8.5,F,2025-04-24 19:30:00+00:00,8.5,90.0,8.5,90.0,,7.0,0.2,0.0,1,7.20625,6.5375,6.5375,7.2,-1.2999999999999998,0,0.1311233344247907,-1.4141308702978617,7.085869129702139,0.8,UNASSIGNED
1208785,543,Real Betis,720,1,181421,Abdessamad Ezzalzouli,29.0,7.3,F,2025-04-24 19:30:00+00:00,6.733333333333333,128.0,6.733333333333333,128.0,0.5131601439446889,334.0,0.2844444444444444,0.5666666666666664,3,7.20625,6.5375,6.5375,6.5,-0.2333333333333334,0,0.4257635059980863,0.13302467352230837,6.866358006855641,0.7155555555555556,UNASSIGNED
1208785,720,Valladolid,543,0,431921,Adam Aznou,90.0,6.7,D,2025-04-24 19:30:00+00:00,6.7,90.0,6.7,90.0,,7.0,0.2,0.0,1,6.5375,7.20625,7.195769230769232,6.6,-0.1000000000000005,0,0.4664514381955546,0.19959283646867423,6.899592836468674,0.8,UNASSIGNED
1208785,543,Real Betis,720,1,133185,Johnny,90.0,7.2,M,2025-04-24 19:30:00+00:00,7.0,250.0,7.0,250.0,0.1732050807568877,334.0,0.5555555555555556,0.2000000000000001,3,7.20625,6.5375,6.5375,7.0,0.0,0,0.31863572824763053,-0.07256873353815457,6.927431266461846,0.4444444444444444,UNASSIGNED
1208785,543,Real Betis,720,1,745,Isco,80.0,7.7,M,2025-04-24 19:30:00+00:00,7.0,119.0,7.0,119.0,0.9899494936611668,343.0,0.2644444444444444,0.7000000000000002,2,7.20625,6.5375,6.5375,7.5,0.5,1,0.2973110447232927,-0.05138091466861153,6.948619085331388,0.7355555555555555,UNASSIGNED
1212935,533,Villarreal,540,1,18794,Kiko Femenía,90.0,6.9,D,2025-04-27 14:15:00+00:00,6.8,270.0,6.8,270.0,0.1732050807568882,337.0,0.6,0.1000000000000005,3,7.08,6.825,6.825,6.6,-0.2000000000000001,0,0.627404473496913,0.22793620654634458,7.027936206546344,0.4,UNASSIGNED
1212935,533,Villarreal,540,1,18906,Ayoze Pérez,77.0,7.2,F,2025-04-27 14:15:00+00:00,7.466666666666666,257.0,7.466666666666666,257.0,0.3785938897200182,336.0,0.5711111111111111,-0.2666666666666657,3,7.08,6.825,6.825,8.7,1.2333333333333334,1,0.37866355870277457,0.2533678674302882,7.720034534096954,0.4288888888888889,UNASSIGNED
