fixture_id,team_id,team_name,opponent_team_id,home_flag,player_id,player_name,minutes,rating,position,date,rolling_rating_3,rolling_minutes_3,rolling_rating_5,rolling_minutes_5,rolling_rating_std_5,days_since_last_match,fatigue_ratio,form_delta,match_count,team_fixture_avg_rating,opponent_fixture_avg_rating,opponent_rolling_avg_rating,target_next_rating,target_delta,target_outperform
1038318,723,Almeria,798,0,126901,Bruno Langa,90.0,7.2,D,2024-05-19 17:00:00+00:00,6.9,180.0,6.9,180.0,0.42426406871192857,2.0,0.4,0.2999999999999998,2,6.8375,7.0125,7.0125,7.3,0.39999999999999947,1
1038318,723,Almeria,798,0,129,Chumi,90.0,6.7,D,2024-05-19 17:00:00+00:00,6.35,180.0,6.35,180.0,0.49497474683058373,2.0,0.4,0.35000000000000053,2,6.8375,7.0125,7.0125,6.3,-0.04999999999999982,0
1038318,723,Almeria,798,0,6065,Lucas Robertone,32.0,6.6,M,2024-05-19 17:00:00+00:00,6.9,122.0,6.9,122.0,0.4242640687119292,2.0,0.27111111111111114,-0.3000000000000007,2,6.8375,7.0125,7.0125,7.2,0.2999999999999998,1
1038318,798,Mallorca,723,1,1701,Manu Morlanes,27.0,6.3,M,2024-05-19 17:00:00+00:00,6.3,27.0,6.3,27.0,,7.0,0.06,0.0,1,7.0125,6.8375,6.8375,7.7,1.4000000000000004,1
1038326,727,Osasuna,533,1,139001,Pablo Ibáñez Lumbreras,66.0,6.9,M,2024-05-25 12:00:00+00:00,6.9,66.0,6.9,66.0,,7.0,0.14666666666666667,0.0,1,6.8125,6.993333333333334,7.0200000000000005,6.7,-0.20000000000000018,0
1038326,727,Osasuna,533,1,146751,Raúl García de Haro,32.0,7.3,F,2024-05-25 12:00:00+00:00,7.3,32.0,7.3,32.0,,7.0,0.07111111111111111,0.0,1,6.8125,6.993333333333334,7.013333333333334,6.3,-1.0,0
1038326,727,Osasuna,533,1,182181,Jesús Areso,90.0,7.0,D,2024-05-25 12:00:00+00:00,7.0,90.0,7.0,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,7.006666666666668,7.0,0.0,0
1038326,533,Villarreal,727,0,8492,Alexander Sørloth,17.0,6.7,F,2024-05-25 12:00:00+00:00,6.6,107.0,6.6,107.0,0.14142135623730995,10.0,0.23777777777777778,0.10000000000000053,2,6.993333333333334,6.8125,6.8125,6.3,-0.2999999999999998,0
1038326,727,Osasuna,533,1,182621,Iker Muñoz,90.0,6.3,M,2024-05-25 12:00:00+00:00,6.3,90.0,6.3,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,7.0,6.3,0.0,0
1038326,727,Osasuna,533,1,182592,Jorge Herrando,90.0,6.9,D,2024-05-25 12:00:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.5,0.5999999999999996,1
1038326,533,Villarreal,727,0,182219,Alejandro Baena,63.0,7.2,F,2024-05-25 12:00:00+00:00,7.050000000000001,152.0,7.050000000000001,152.0,0.2121320343559638,10.0,0.3377777777777778,0.14999999999999947,2,6.993333333333334,6.8125,6.8125,6.9,-0.15000000000000036,0
1038326,533,Villarreal,727,0,18794,Kiko Femenía,90.0,6.9,D,2024-05-25 12:00:00+00:00,6.75,180.0,6.75,180.0,0.21213203435596475,10.0,0.4,0.15000000000000036,2,6.993333333333334,6.8125,6.8125,6.9,0.15000000000000036,1
1038326,533,Villarreal,727,0,187987,Ramón Terrats,79.0,7.3,M,2024-05-25 12:00:00+00:00,7.25,104.0,7.25,104.0,0.0707106781186545,10.0,0.2311111111111111,0.04999999999999982,2,6.993333333333334,6.8125,6.8125,6.6,-0.6500000000000004,0
1038326,727,Osasuna,533,1,47574,Moi Gómez,24.0,6.3,M,2024-05-25 12:00:00+00:00,6.3,24.0,6.3,24.0,,7.0,0.05333333333333334,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.6,0.2999999999999998,1
1038326,727,Osasuna,533,1,46662,Jon Moncayola,24.0,6.9,M,2024-05-25 12:00:00+00:00,6.9,24.0,6.9,24.0,,7.0,0.05333333333333334,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.2,0.2999999999999998,1
1038326,727,Osasuna,533,1,46652,Unai García,11.0,6.6,D,2024-05-25 12:00:00+00:00,6.6,11.0,6.6,11.0,,7.0,0.024444444444444446,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.2,-0.39999999999999947,0
1038326,727,Osasuna,533,1,47391,Rubén Peña,90.0,7.3,M,2024-05-25 12:00:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.3,0.0,0
1038326,727,Osasuna,533,1,47419,José Manuel Arnáiz,10.0,6.3,F,2024-05-25 12:00:00+00:00,6.3,10.0,6.3,10.0,,7.0,0.022222222222222223,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.7,0.40000000000000036,1
1038326,727,Osasuna,533,1,46746,Ante Budimir,58.0,7.2,F,2024-05-25 12:00:00+00:00,7.2,58.0,7.2,58.0,,7.0,0.1288888888888889,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.7,-0.5,0
1038326,533,Villarreal,727,0,928,Dani Parejo,27.0,6.6,M,2024-05-25 12:00:00+00:00,6.9,117.0,6.9,117.0,0.4242640687119292,10.0,0.26,-0.3000000000000007,2,6.993333333333334,6.8125,6.8125,7.0,0.09999999999999964,1
1038326,727,Osasuna,533,1,47533,Alejandro Catena,79.0,6.9,D,2024-05-25 12:00:00+00:00,6.9,79.0,6.9,79.0,,7.0,0.17555555555555555,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.9,0.0,0
1038326,533,Villarreal,727,0,47541,Santi Comesaña,90.0,7.2,M,2024-05-25 12:00:00+00:00,7.45,171.0,7.45,171.0,0.3535533905932738,10.0,0.38,-0.25,2,6.993333333333334,6.8125,6.8125,7.7,0.25,1
1038326,727,Osasuna,533,1,1825,Lucas Torró,66.0,7.0,M,2024-05-25 12:00:00+00:00,7.0,66.0,7.0,66.0,,7.0,0.14666666666666667,0.0,1,6.8125,6.993333333333334,6.993333333333334,7.3,0.2999999999999998,1
1038326,727,Osasuna,533,1,64268,Johan Mojica,90.0,6.5,D,2024-05-25 12:00:00+00:00,6.5,90.0,6.5,90.0,,7.0,0.2,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.7,0.20000000000000018,1
1038326,727,Osasuna,533,1,67939,Aimar Oroz,80.0,6.7,M,2024-05-25 12:00:00+00:00,6.7,80.0,6.7,80.0,,7.0,0.17777777777777778,0.0,1,6.8125,6.993333333333334,6.993333333333334,6.3,-0.40000000000000036,0
1038328,548,Real Sociedad,530,1,183744,Beñat Turrientes,84.0,7.3,M,2024-05-25 14:15:00+00:00,7.25,174.0,7.25,174.0,0.0707106781186545,8.0,0.38666666666666666,0.04999999999999982,2,6.79375,7.11875,7.258035714285714,6.9,-0.34999999999999964,0
1038328,548,Real Sociedad,530,1,47269,Álex Remiro,90.0,6.6,G,2024-05-25 14:15:00+00:00,6.949999999999999,180.0,6.949999999999999,180.0,0.49497474683058307,8.0,0.4,-0.34999999999999964,2,6.79375,7.11875,7.2232142857142865,6.3,-0.6499999999999995,0
1038328,548,Real Sociedad,530,1,47298,Aritz Elustondo,90.0,6.9,D,2024-05-25 14:15:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,6.79375,7.11875,7.188392857142857,6.6,-0.3000000000000007,0
1038328,548,Real Sociedad,530,1,182546,Jon Pacheco,90.0,6.3,D,2024-05-25 14:15:00+00:00,6.75,180.0,6.75,180.0,0.636396103067893,8.0,0.4,-0.4500000000000002,2,6.79375,7.11875,7.11875,6.9,0.15000000000000036,1
1038328,548,Real Sociedad,530,1,47317,Ander Barrenetxea,68.0,6.9,F,2024-05-25 14:15:00+00:00,6.9,128.0,6.9,128.0,0.0,8.0,0.28444444444444444,0.0,2,6.79375,7.11875,7.11875,6.9,0.0,0
1038328,548,Real Sociedad,530,1,47323,Mikel Oyarzabal,22.0,6.3,F,2024-05-25 14:15:00+00:00,6.5,37.0,6.5,37.0,0.2828427124746193,8.0,0.08222222222222222,-0.20000000000000018,2,6.79375,7.11875,7.11875,6.3,-0.20000000000000018,0
1038328,548,Real Sociedad,530,1,182603,Jon Ander Olasagasti,22.0,6.7,M,2024-05-25 14:15:00+00:00,6.7,22.0,6.7,22.0,,7.0,0.04888888888888889,0.0,1,6.79375,7.11875,7.11875,6.6,-0.10000000000000053,0
1038328,530,Atletico Madrid,548,0,126936,Samuel Lino,70.0,7.5,M,2024-05-25 14:15:00+00:00,7.7,146.0,7.7,146.0,0.2828427124746193,9.0,0.3244444444444444,-0.20000000000000018,2,7.11875,6.79375,6.98125,6.6,-1.1000000000000005,0
1038328,548,Real Sociedad,530,1,37938,Sheraldo Becker,82.0,7.0,F,2024-05-25 14:15:00+00:00,7.0,112.0,7.0,112.0,0.0,8.0,0.24888888888888888,0.0,2,6.79375,7.11875,7.11875,6.7,-0.2999999999999998,0
1038328,548,Real Sociedad,530,1,32862,Takefusa Kubo,90.0,7.3,F,2024-05-25 14:15:00+00:00,7.6,180.0,7.6,180.0,0.42426406871192857,8.0,0.4,-0.2999999999999998,2,6.79375,7.11875,7.11875,6.9,-0.6999999999999993,0
1038328,548,Real Sociedad,530,1,183699,Urko González,11.0,6.2,D,2024-05-25 14:15:00+00:00,6.2,11.0,6.2,11.0,,7.0,0.024444444444444446,0.0,1,6.79375,7.11875,7.11875,6.9,0.7000000000000002,1
1038328,548,Real Sociedad,530,1,47440,Brais Méndez,90.0,7.2,M,2024-05-25 14:15:00+00:00,7.2,120.0,7.2,120.0,0.0,8.0,0.26666666666666666,0.0,2,6.79375,7.11875,7.11875,6.6,-0.6000000000000005,0
1038328,548,Real Sociedad,530,1,199044,Jon Aramburu,9.0,6.3,D,2024-05-25 14:15:00+00:00,6.449999999999999,17.0,6.449999999999999,17.0,0.2121320343559638,8.0,0.03777777777777778,-0.14999999999999947,2,6.79375,7.11875,7.11875,6.6,0.15000000000000036,1
1038328,530,Atletico Madrid,548,0,753,Marcos Llorente,90.0,8.2,M,2024-05-25 14:15:00+00:00,7.55,177.0,7.55,177.0,0.9192388155425111,9.0,0.3933333333333333,0.6499999999999995,2,7.11875,6.79375,6.79375,7.2,-0.34999999999999964,0
1038328,530,Atletico Madrid,548,0,2280,César Azpilicueta,84.0,7.3,D,2024-05-25 14:15:00+00:00,7.1,129.0,7.1,129.0,0.28284271247461895,9.0,0.2866666666666667,0.20000000000000018,2,7.11875,6.79375,6.79375,6.9,-0.1999999999999993,0
1038328,530,Atletico Madrid,548,0,48,Saúl Ñíguez,21.0,5.9,M,2024-05-25 14:15:00+00:00,6.25,35.0,6.25,35.0,0.49497474683058273,9.0,0.07777777777777778,-0.34999999999999964,2,7.11875,6.79375,6.79375,7.0,0.75,1
1038328,530,Atletico Madrid,548,0,53,Ángel Correa,70.0,7.3,F,2024-05-25 14:15:00+00:00,7.15,137.0,7.15,137.0,0.2121320343559638,9.0,0.30444444444444446,0.14999999999999947,2,7.11875,6.79375,6.79375,6.7,-0.4500000000000002,0
1038328,530,Atletico Madrid,548,0,56,Antoine Griezmann,90.0,7.3,F,2024-05-25 14:15:00+00:00,8.25,177.0,8.25,177.0,1.3435028842544403,9.0,0.3933333333333333,-0.9500000000000002,2,7.11875,6.79375,6.79375,7.7,-0.5499999999999998,0
1038328,548,Real Sociedad,530,1,2202,Hamari Traoré,90.0,7.0,D,2024-05-25 14:15:00+00:00,6.65,105.0,6.65,105.0,0.49497474683058307,8.0,0.23333333333333334,0.34999999999999964,2,6.79375,7.11875,7.11875,6.9,0.25,1
1038328,530,Atletico Madrid,548,0,29,Jan Oblak,90.0,7.2,G,2024-05-25 14:15:00+00:00,7.25,180.0,7.25,180.0,0.0707106781186545,9.0,0.4,-0.04999999999999982,2,7.11875,6.79375,6.79375,8.2,0.9499999999999993,1
1038328,530,Atletico Madrid,548,0,50,Koke,90.0,7.6,M,2024-05-25 14:15:00+00:00,7.4,180.0,7.4,180.0,0.28284271247461834,9.0,0.4,0.1999999999999993,2,7.11875,6.79375,6.79375,6.7,-0.7000000000000002,0
1038328,530,Atletico Madrid,548,0,20,Axel Witsel,90.0,6.9,D,2024-05-25 14:15:00+00:00,7.1,180.0,7.1,180.0,0.28284271247461834,9.0,0.4,-0.1999999999999993,2,7.11875,6.79375,6.79375,7.2,0.10000000000000053,1
1038328,530,Atletico Madrid,548,0,2472,Rodrigo de Paul,70.0,6.9,M,2024-05-25 14:15:00+00:00,7.050000000000001,160.0,7.050000000000001,160.0,0.21213203435596445,9.0,0.35555555555555557,-0.15000000000000036,2,7.11875,6.79375,6.79375,7.9,0.8499999999999996,1
1038327,728,Rayo Vallecano,531,1,18895,Florian Lejeune,90.0,7.6,D,2024-05-25 16:30:00+00:00,7.55,180.0,7.55,180.0,0.0707106781186545,9.0,0.4,0.04999999999999982,2,6.90625,6.8,6.625,6.3,-1.25,0
1038327,728,Rayo Vallecano,531,1,41552,Ismaila Ciss,73.0,7.0,M,2024-05-25 16:30:00+00:00,6.65,85.0,6.65,85.0,0.49497474683058307,9.0,0.18888888888888888,0.34999999999999964,2,6.90625,6.8,6.66875,6.9,0.25,1
1038327,728,Rayo Vallecano,531,1,181734,Josep Chavarría,90.0,7.9,D,2024-05-25 16:30:00+00:00,7.9,90.0,7.9,90.0,,7.0,0.2,0.0,1,6.90625,6.8,6.7125,6.3,-1.6000000000000005,0
1038322,724,Cadiz,723,0,47320,Juanmi,26.0,6.5,F,2024-05-25 16:30:00+00:00,6.75,55.0,6.75,55.0,0.3535533905932738,9.0,0.12222222222222222,-0.25,2,6.292857142857143,7.3,6.93,6.2,-0.5499999999999998,0
1038322,724,Cadiz,723,0,46849,Javier Hernández,90.0,5.9,D,2024-05-25 16:30:00+00:00,6.45,179.0,6.45,179.0,0.7778174593052021,9.0,0.3977777777777778,-0.5499999999999998,2,6.292857142857143,7.3,7.022500000000001,6.6,0.14999999999999947,1
1038327,728,Rayo Vallecano,531,1,47543,Álvaro García,90.0,6.6,M,2024-05-25 16:30:00+00:00,6.75,178.0,6.75,178.0,0.21213203435596475,9.0,0.39555555555555555,-0.15000000000000036,2,6.90625,6.8,6.8,6.9,0.15000000000000036,1
1038327,728,Rayo Vallecano,531,1,156488,Dani Cárdenas,90.0,6.2,G,2024-05-25 16:30:00+00:00,6.2,90.0,6.2,90.0,,7.0,0.2,0.0,1,6.90625,6.8,6.8,6.9,0.7000000000000002,1
1038327,728,Rayo Vallecano,531,1,1703,Andrei Rațiu,90.0,7.2,D,2024-05-25 16:30:00+00:00,7.2,90.0,7.2,90.0,,7.0,0.2,0.0,1,6.90625,6.8,6.8,6.7,-0.5,0
1038327,728,Rayo Vallecano,531,1,131546,Isi Palazón,22.0,6.9,M,2024-05-25 16:30:00+00:00,7.4,110.0,7.4,110.0,0.7071067811865476,9.0,0.24444444444444444,-0.5,2,6.90625,6.8,6.8,6.9,-0.5,0
1038327,728,Rayo Vallecano,531,1,47557,Óscar Trejo,68.0,7.3,M,2024-05-25 16:30:00+00:00,5.15,73.0,5.15,73.0,3.040559159102154,9.0,0.1622222222222222,2.1499999999999995,2,6.90625,6.8,6.8,6.2,1.0499999999999998,1
1038327,531,Athletic Club,728,0,30510,Álex Berenguer,90.0,6.9,M,2024-05-25 16:30:00+00:00,7.1,180.0,7.1,180.0,0.28284271247461834,9.0,0.4,-0.1999999999999993,2,6.8,6.90625,6.60625,7.3,0.20000000000000018,1
1038327,531,Athletic Club,728,0,332308,Unai Gómez,45.0,6.7,M,2024-05-25 16:30:00+00:00,6.800000000000001,135.0,6.800000000000001,135.0,0.14142135623730995,9.0,0.3,-0.10000000000000053,2,6.8,6.90625,6.70625,6.6,-0.20000000000000107,0
1038327,728,Rayo Vallecano,531,1,128582,Jorge de Frutos,78.0,7.5,M,2024-05-25 16:30:00+00:00,7.2,103.0,7.2,103.0,0.4242640687119283,9.0,0.2288888888888889,0.2999999999999998,2,6.90625,6.8,6.8,6.6,-0.6000000000000005,0
1038322,723,Almeria,724,1,47554,Adrián Embarba,90.0,7.9,M,2024-05-25 16:30:00+00:00,7.0,178.0,7.0,178.0,0.854400374531753,5.0,0.39555555555555555,0.9000000000000004,3,7.3,6.292857142857143,6.292857142857143,6.9,-0.09999999999999964,0
1038327,531,Athletic Club,728,0,47270,Unai Simón,62.0,7.0,G,2024-05-25 16:30:00+00:00,6.85,124.0,6.85,124.0,0.21213203435596445,9.0,0.27555555555555555,0.15000000000000036,2,6.8,6.90625,6.80625,7.5,0.6500000000000004,1
1038327,531,Athletic Club,728,0,47276,Íñigo Lekue,90.0,6.9,D,2024-05-25 16:30:00+00:00,6.6,180.0,6.6,180.0,0.4242640687119292,9.0,0.4,0.3000000000000007,2,6.8,6.90625,6.90625,7.3,0.7000000000000002,1
1038327,531,Athletic Club,728,0,47278,Daniel Vivian,45.0,7.0,D,2024-05-25 16:30:00+00:00,7.0,45.0,7.0,45.0,,7.0,0.1,0.0,1,6.8,6.90625,6.90625,7.3,0.2999999999999998,1
1038327,531,Athletic Club,728,0,383780,Mikel Jauregizar,45.0,6.3,M,2024-05-25 16:30:00+00:00,6.3,45.0,6.3,45.0,,7.0,0.1,0.0,1,6.8,6.90625,6.90625,6.9,0.6000000000000005,1
1038327,531,Athletic Club,728,0,183849,Aitor Paredes,90.0,6.9,D,2024-05-25 16:30:00+00:00,6.75,180.0,6.75,180.0,0.21213203435596475,9.0,0.4,0.15000000000000036,2,6.8,6.90625,6.90625,7.3,0.5499999999999998,1
1038327,531,Athletic Club,728,0,47007,Iñigo Ruiz de Galarreta,90.0,7.0,M,2024-05-25 16:30:00+00:00,6.85,105.0,6.85,105.0,0.21213203435596445,9.0,0.23333333333333334,0.15000000000000036,2,6.8,6.90625,6.90625,6.7,-0.14999999999999947,0
1038327,728,Rayo Vallecano,531,1,47285,Unai López,78.0,6.6,M,2024-05-25 16:30:00+00:00,6.65,123.0,6.65,123.0,0.07071067811865545,9.0,0.2733333333333333,-0.05000000000000071,2,6.90625,6.8,6.8,6.6,-0.05000000000000071,0
1038327,728,Rayo Vallecano,531,1,46654,Aridane Hernández,90.0,6.9,D,2024-05-25 16:30:00+00:00,6.9,90.0,6.9,90.0,,7.0,0.2,0.0,1,6.90625,6.8,6.8,7.3,0.39999999999999947,1
1038327,531,Athletic Club,728,0,47273,Yuri Berchiche,59.0,6.6,D,2024-05-25 16:30:00+00:00,6.6,59.0,6.6,59.0,,7.0,0.13111111111111112,0.0,1,6.8,6.90625,6.90625,7.0,0.40000000000000036,1
1038327,531,Athletic Club,728,0,183799,Nico Williams,90.0,7.2,M,2024-05-25 16:30:00+00:00,7.2,90.0,7.2,90.0,,7.0,0.2,0.0,1,6.8,6.90625,6.90625,6.7,-0.5,0
1038330,541,Real Madrid,543,1,756,Federico Valverde,90.0,7.3,M,2024-05-25 19:00:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,7.08,7.153846153846154,6.934038461538461,7.7,0.40000000000000036,1
1038330,541,Real Madrid,543,1,757,Lucas Vázquez,16.0,6.9,M,2024-05-25 19:00:00+00:00,6.9,16.0,6.9,16.0,,7.0,0.035555555555555556,0.0,1,7.08,7.153846153846154,7.153846153846154,6.7,-0.20000000000000018,0
1038330,541,Real Madrid,543,1,762,Vinícius Júnior,90.0,6.3,F,2024-05-25 19:00:00+00:00,6.3,90.0,6.3,90.0,,7.0,0.2,0.0,1,7.08,7.153846153846154,7.153846153846154,6.9,0.6000000000000005,1
1038330,541,Real Madrid,543,1,754,Luka Modrić,16.0,7.0,M,2024-05-25 19:00:00+00:00,7.0,16.0,7.0,16.0,,7.0,0.035555555555555556,0.0,1,7.08,7.153846153846154,7.153846153846154,8.7,1.6999999999999993,1
1038330,543,Real Betis,541,0,133185,Johnny,90.0,6.9,M,2024-05-25 19:00:00+00:00,6.9,160.0,6.9,160.0,0.0,9.0,0.35555555555555557,0.0,2,7.153846153846154,7.08,7.08,7.2,0.2999999999999998,1
1038330,543,Real Betis,541,0,181421,Abdessamad Ezzalzouli,9.0,6.6,F,2024-05-25 19:00:00+00:00,6.449999999999999,99.0,6.449999999999999,99.0,0.21213203435596445,9.0,0.22,0.15000000000000036,2,7.153846153846154,7.08,7.08,7.3,0.8500000000000005,1
1038330,543,Real Betis,541,0,286084,Sergi Altimira,18.0,6.3,M,2024-05-25 19:00:00+00:00,6.3,18.0,6.3,18.0,,7.0,0.04,0.0,1,7.153846153846154,7.08,7.08,6.6,0.2999999999999998,1
1038330,543,Real Betis,541,0,18906,Ayoze Pérez,90.0,7.3,M,2024-05-25 19:00:00+00:00,7.6,180.0,7.6,180.0,0.42426406871192857,9.0,0.4,-0.2999999999999998,2,7.153846153846154,7.08,7.08,7.2,-0.39999999999999947,0
1038330,541,Real Madrid,543,1,129718,Jude Bellingham,90.0,7.5,M,2024-05-25 19:00:00+00:00,7.5,90.0,7.5,90.0,,7.0,0.2,0.0,1,7.08,7.153846153846154,7.153846153846154,8.2,0.6999999999999993,1
1038330,543,Real Betis,541,0,1264,Youssouf Sabaly,90.0,7.3,D,2024-05-25 19:00:00+00:00,7.3,90.0,7.3,90.0,,7.0,0.2,0.0,1,7.153846153846154,7.08,7.08,6.9,-0.39999999999999947,0
1038324,798,Mallorca,546,0,46733,Antonio Raíllo,90.0,7.6,D,2024-05-26 12:00:00+00:00,7.65,180.0,7.65,180.0,0.07071067811865545,6.0,0.4,-0.05000000000000071,2,6.9125,6.775,6.68125,7.2,-0.4500000000000002,0
1038324,798,Mallorca,546,0,107194,Antonio Sánchez,57.0,6.3,M,2024-05-26 12:00:00+00:00,6.3,57.0,6.3,57.0,,7.0,0.12666666666666668,0.0,1,6.9125,6.775,6.775,6.2,-0.09999999999999964,0
1038324,798,Mallorca,546,0,46742,Dani Rodríguez,33.0,6.6,M,2024-05-26 12:00:00+00:00,6.75,96.0,6.75,96.0,0.21213203435596475,6.0,0.21333333333333335,-0.15000000000000036,2,6.9125,6.775,6.775,6.7,-0.04999999999999982,0
1038324,798,Mallorca,546,0,50048,Vedat Muriqi,33.0,7.3,F,2024-05-26 12:00:00+00:00,7.3,123.0,7.3,123.0,0.0,6.0,0.2733333333333333,0.0,2,6.9125,6.775,6.775,6.7,-0.5999999999999996,0
1038324,546,Getafe,798,1,47085,Luis Milla,67.0,7.3,M,2024-05-26 12:00:00+00:00,6.7,165.0,6.7,165.0,0.5291502622129178,7.0,0.36666666666666664,0.5999999999999996,3,6.775,6.9125,6.952499999999999,7.2,0.5,1
1038324,798,Mallorca,546,0,26302,Pablo Maffeo,20.0,7.9,D,2024-05-26 12:00:00+00:00,7.9,20.0,7.9,20.0,,7.0,0.044444444444444446,0.0,1,6.9125,6.775,6.775,6.7,-1.2000000000000002,0
1038324,546,Getafe,798,1,47416,Óscar Rodríguez,67.0,7.2,M,2024-05-26 12:00:00+00:00,6.9,137.0,6.9,137.0,0.42426406871192857,10.0,0.30444444444444446,0.2999999999999998,2,6.775,6.9125,6.932499999999999,6.6,-0.3000000000000007,0
1038324,798,Mallorca,546,0,46738,Martin Valjent,90.0,6.7,D,2024-05-26 12:00:00+00:00,6.800000000000001,180.0,6.800000000000001,180.0,0.14142135623730995,6.0,0.4,-0.10000000000000053,2,6.9125,6.775,6.775,6.9,0.09999999999999964,1
1038324,798,Mallorca,546,0,414,Omar Mascarell,20.0,6.9,M,2024-05-26 12:00:00+00:00,6.9,65.0,6.9,65.0,0.0,6.0,0.14444444444444443,0.0,2,6.9125,6.775,6.775,6.9,0.0,0
1038324,798,Mallorca,546,0,1701,Manu Morlanes,90.0,7.7,M,2024-05-26 12:00:00+00:00,7.0,117.0,7.0,117.0,0.9899494936611668,6.0,0.26,0.7000000000000002,2,6.9125,6.775,6.775,6.6,-0.40000000000000036,0
1038324,546,Getafe,798,1,143,Carles Aleñá,23.0,6.2,M,2024-05-26 12:00:00+00:00,6.333333333333333,89.0,6.333333333333333,89.0,0.15275252316519475,7.0,0.19777777777777777,-0.13333333333333286,3,6.775,6.9125,6.9125,6.7,0.36666666666666714,1
1038324,798,Mallorca,546,0,47336,Sergi Darder,70.0,6.7,M,2024-05-26 12:00:00+00:00,7.699999999999999,160.0,7.699999999999999,160.0,1.414213562373094,6.0,0.35555555555555557,-0.9999999999999991,2,6.9125,6.775,6.775,7.2,-0.4999999999999991,0
1038324,798,Mallorca,546,0,2001,Cyle Larin,33.0,6.3,F,2024-05-26 12:00:00+00:00,6.8,96.0,6.8,96.0,0.7071067811865476,6.0,0.21333333333333335,-0.5,2,6.9125,6.775,6.775,7.2,0.40000000000000036,1
1038324,546,Getafe,798,1,47250,Djené,71.0,6.7,D,2024-05-26 12:00:00+00:00,6.95,120.0,6.95,120.0,0.3535533905932738,7.0,0.26666666666666666,-0.25,2,6.775,6.9125,6.9125,6.2,-0.75,0
1038324,546,Getafe,798,1,2671,Jaime Mata,90.0,6.3,F,2024-05-26 12:00:00+00:00,6.433333333333334,204.0,6.433333333333334,204.0,0.23094010767585058,7.0,0.4533333333333333,-0.13333333333333375,3,6.775,6.9125,6.9125,6.9,0.4666666666666668,1
1038324,546,Getafe,798,1,364415,Yellu Santiago,23.0,6.5,M,2024-05-26 12:00:00+00:00,6.5,125.0,6.5,125.0,0.20000000000000018,7.0,0.2777777777777778,0.0,3,6.775,6.9125,6.9125,6.5,0.0,0
1038324,546,Getafe,798,1,195923,José Ángel Carmona,19.0,6.9,D,2024-05-26 12:00:00+00:00,6.566666666666666,150.0,6.566666666666666,150.0,0.3511884584284245,7.0,0.3333333333333333,0.3333333333333339,3,6.775,6.9125,6.9125,7.0,0.43333333333333357,1
1038324,546,Getafe,798,1,47247,David Soria,84.0,7.3,G,2024-05-26 12:00:00+00:00,6.7,264.0,6.7,264.0,0.5291502622129177,7.0,0.5866666666666667,0.5999999999999996,3,6.775,6.9125,6.9125,7.9,1.2000000000000002,1
1038324,546,Getafe,798,1,6168,Omar Alderete,90.0,6.6,D,2024-05-26 12:00:00+00:00,6.6000000000000005,270.0,6.6000000000000005,270.0,0.09999999999999987,7.0,0.6,-8.881784197001252e-16,3,6.775,6.9125,6.9125,7.0,0.39999999999999947,1
1038323,538,Celta Vigo,532,1,47435,Fran Beltrán,90.0,6.0,M,2024-05-26 14:15:00+00:00,6.3,180.0,6.3,180.0,0.4242640687119283,10.0,0.4,-0.2999999999999998,2,6.66875,6.86875,6.64375,7.2,0.9000000000000004,1
1038323,538,Celta Vigo,532,1,329722,Yoel Lago,90.0,6.7,D,2024-05-26 14:15:00+00:00,6.7,90.0,6.7,90.0,,7.0,0.2,0.0,1,6.66875,6.86875,6.7,6.6,-0.10000000000000053,0
1038323,532,Valencia,538,0,315699,Javier Guerra,21.0,6.7,M,2024-05-26 14:15:00+00:00,6.65,81.0,6.65,81.0,0.07071067811865482,9.0,0.18,0.04999999999999982,2,6.86875,6.66875,6.8237499999999995,6.9,0.25,1
1038331,534,Las Palmas,542,1,182519,Alberto Moleiro,90.0,6.9,M,2024-05-26 14:15:00+00:00,7.300000000000001,180.0,7.300000000000001,180.0,0.5656854249492382,9.0,0.4,-0.40000000000000036,2,6.7,6.946666666666667,6.989333333333333,6.7,-0.6000000000000005,0
1038323,532,Valencia,538,0,47264,Hugo Duro,13.0,6.3,F,2024-05-26 14:15:00+00:00,6.3,13.0,6.3,13.0,,7.0,0.028888888888888888,0.0,1,6.86875,6.66875,6.784999999999999,8.5,2.2,1
1038323,532,Valencia,538,0,333682,Cristhian Mosquera,90.0,6.2,D,2024-05-26 14:15:00+00:00,6.550000000000001,180.0,6.550000000000001,180.0,0.49497474683058373,9.0,0.4,-0.35000000000000053,2,6.86875,6.66875,6.746250000000001,6.9,0.34999999999999964,1
